cts,date,GPS (Lat.) [deg],GPS (Long.) [deg],GPS (Alt.) [m],GPS (2D speed) [m/s],GPS (3D speed) [m/s],fix,precision
511458.31578947324,2024-03-24T09:16:34.185Z,45.1368836,10.799754,2.0488842314888345,7.025,7.12,3,195
511511,2024-03-24T09:16:34.240Z,45.1368855,10.7997581,2.097884231488834,6.974,7.03,3,191
511566.6111111111,2024-03-24T09:16:34.295Z,45.1368872,10.7997624,2.1708842314888344,6.925,6.97,3,191
511622.22222222225,2024-03-24T09:16:34.350Z,45.1368881,10.7997662,2.141884231488838,6.689,6.93,3,191
511677.8333333334,2024-03-24T09:16:34.405Z,45.1368892,10.7997699,2.1158842314888346,6.502,6.69,3,191
511733.4444444445,2024-03-24T09:16:34.460Z,45.13689,10.7997736,1.9948842314888324,6.394,6.5,3,191
511789.0555555556,2024-03-24T09:16:34.515Z,45.1368912,10.7997774,1.975884231488834,6.296,6.39,3,191
511844.66666666674,2024-03-24T09:16:34.570Z,45.1368917,10.7997805,1.8958842314888358,5.956,6.3,3,191
511900.27777777787,2024-03-24T09:16:34.625Z,45.1368902,10.7997823,2.033884231488834,5.033,5.96,3,191
511955.888888889,2024-03-24T09:16:34.680Z,45.1368898,10.7997851,2.0868842314888383,4.746,5.03,3,191
512011.5000000001,2024-03-24T09:16:34.735Z,45.1368894,10.7997877,2.127884231488835,4.404,4.75,3,191
512067.11111111124,2024-03-24T09:16:34.790Z,45.1368891,10.7997902,2.0958842314888315,4.207,4.4,3,191
512122.72222222236,2024-03-24T09:16:34.845Z,45.1368885,10.7997928,2.1628842314888317,4.034,4.21,3,191
512178.3333333335,2024-03-24T09:16:34.900Z,45.1368885,10.7997953,2.188884231488835,3.881,4.03,3,191
512233.9444444446,2024-03-24T09:16:34.955Z,45.1368883,10.7997983,2.1838842314888325,3.951,3.88,3,191
512289.55555555574,2024-03-24T09:16:35.010Z,45.136888,10.7998009,2.201884231488833,3.876,3.95,3,191
512345.16666666686,2024-03-24T09:16:35.065Z,45.1368877,10.7998035,2.255884231488835,3.841,3.88,3,191
512400.777777778,2024-03-24T09:16:35.120Z,45.1368868,10.7998057,2.2268842314888317,3.8,3.84,3,191
512456.3888888891,2024-03-24T09:16:35.175Z,45.1368862,10.799808,2.1778842314888323,3.756,3.8,3,191
512512,2024-03-24T09:16:35.230Z,45.1368854,10.7998104,2.171884231488832,3.803,3.76,3,191
512567.6111111111,2024-03-24T09:16:35.285Z,45.1368844,10.7998124,2.1408842314888332,3.778,3.8,3,191
512623.22222222225,2024-03-24T09:16:35.340Z,45.1368835,10.7998149,2.1028842314888365,3.866,3.78,3,191
512678.8333333334,2024-03-24T09:16:35.395Z,45.1368826,10.7998174,2.056884231488837,3.951,3.87,3,191
512734.4444444445,2024-03-24T09:16:35.450Z,45.1368818,10.79982,2.0328842314888362,4.018,3.95,3,191
512790.0555555556,2024-03-24T09:16:35.505Z,45.1368801,10.7998222,1.8388842314888336,4.219,4.02,3,191
512845.66666666674,2024-03-24T09:16:35.560Z,45.136878,10.7998241,1.6288842314888328,4.435,4.22,3,191
512901.27777777787,2024-03-24T09:16:35.615Z,45.1368761,10.799826,1.5408842314888318,4.5,4.44,3,191
512956.888888889,2024-03-24T09:16:35.670Z,45.1368741,10.7998282,1.3538842314888342,4.68,4.51,3,191
513012.5000000001,2024-03-24T09:16:35.725Z,45.136872,10.7998296,1.1928842314888328,4.741,4.69,3,191
513068.11111111124,2024-03-24T09:16:35.780Z,45.1368696,10.7998314,1.0108842314888378,4.971,4.75,3,191
513123.72222222236,2024-03-24T09:16:35.835Z,45.1368672,10.7998335,0.813884231488835,5.211,4.99,3,191
513179.3333333335,2024-03-24T09:16:35.890Z,45.1368652,10.7998359,0.6688842314888319,5.306,5.23,3,191
513234.9444444446,2024-03-24T09:16:35.945Z,45.136863,10.799839,0.580884231488838,5.533,5.33,3,191
513290.55555555574,2024-03-24T09:16:36.000Z,45.1368604,10.7998407,0.35788423148883197,5.681,5.55,3,191
513346.16666666686,2024-03-24T09:16:36.055Z,45.1368573,10.7998421,0.19088423148883749,5.919,5.71,3,191
513401.777777778,2024-03-24T09:16:36.110Z,45.1368545,10.7998428,0.19488423148883527,5.85,5.95,3,191
513457.3888888891,2024-03-24T09:16:36.165Z,45.1368507,10.7998422,0.2778842314888337,6.017,5.88,3,191
513513,2024-03-24T09:16:36.220Z,45.1368472,10.7998428,0.2248842314888364,6.246,6.04,3,191
513568.6111111111,2024-03-24T09:16:36.275Z,45.1368437,10.7998435,0.14988423148883356,6.484,6.27,3,191
513624.22222222225,2024-03-24T09:16:36.330Z,45.13684,10.7998443,0.08888423148883362,6.689,6.51,3,191
513679.8333333334,2024-03-24T09:16:36.385Z,45.1368365,10.7998456,0.07388423148883305,6.83,6.72,3,191
513735.4444444445,2024-03-24T09:16:36.440Z,45.1368329,10.799846,0.09688423148883629,6.89,6.86,3,191
513791.0555555556,2024-03-24T09:16:36.495Z,45.1368286,10.799846,0.058884231488832484,7.233,6.91,3,191
513846.66666666674,2024-03-24T09:16:36.550Z,45.1368244,10.7998467,0.027884231488833677,7.52,7.26,3,191
513902.27777777787,2024-03-24T09:16:36.605Z,45.1368202,10.7998469,-0.023115768511168255,7.706,7.54,3,191
513957.888888889,2024-03-24T09:16:36.660Z,45.1368158,10.7998471,0.009884231488832995,7.864,7.73,3,191
514013.5000000001,2024-03-24T09:16:36.715Z,45.1368114,10.7998473,0.1278842314888351,8.025,7.88,3,191
514069.11111111124,2024-03-24T09:16:36.770Z,45.1368072,10.7998465,0.22388423148883163,7.956,8.04,3,191
514124.72222222236,2024-03-24T09:16:36.825Z,45.1368027,10.7998455,0.2628842314888331,8.056,7.97,3,191
514180.3333333335,2024-03-24T09:16:36.880Z,45.136798,10.7998441,0.26488423148883555,8.222,8.07,3,191
514235.9444444446,2024-03-24T09:16:36.935Z,45.1367932,10.7998427,0.23288423148883197,8.44,8.23,3,191
514291.55555555574,2024-03-24T09:16:36.990Z,45.1367867,10.7998395,0.45988423148883584,9.102,8.45,3,191
514347.16666666686,2024-03-24T09:16:37.045Z,45.1367802,10.7998359,0.5388842314888365,9.775,9.11,3,191
514402.777777778,2024-03-24T09:16:37.100Z,45.1367743,10.7998339,0.4538842314888356,10.21,9.78,3,191
514458.3888888891,2024-03-24T09:16:37.155Z,45.136768,10.7998323,0.5588842314888325,10.692,10.22,3,191
514514,2024-03-24T09:16:37.210Z,45.1367623,10.799831,0.5288842314888385,10.942,10.7,3,171
514569.6111111111,2024-03-24T09:16:37.265Z,45.1367561,10.7998298,0.5788842314888356,11.324,10.95,3,171
514625.22222222225,2024-03-24T09:16:37.320Z,45.1367496,10.7998284,0.6848842314888373,11.731,11.33,3,171
514680.8333333334,2024-03-24T09:16:37.375Z,45.1367436,10.7998271,0.7158842314888361,11.823,11.73,3,171
514736.4444444445,2024-03-24T09:16:37.430Z,45.1367378,10.7998254,0.7388842314888322,11.821,11.83,3,171
514792.0555555556,2024-03-24T09:16:37.485Z,45.1367319,10.799824,0.9458842314888329,11.866,11.82,3,171
514847.66666666674,2024-03-24T09:16:37.540Z,45.1367261,10.799822,0.9598842314888358,11.865,11.87,3,171
514903.27777777787,2024-03-24T09:16:37.595Z,45.1367201,10.7998198,0.8938842314888333,12.007,11.87,3,171
514958.888888889,2024-03-24T09:16:37.650Z,45.1367141,10.7998172,0.7928842314888342,12.119,12.01,3,171
515014.5000000001,2024-03-24T09:16:37.705Z,45.1367079,10.7998153,0.7798842314888361,12.265,12.12,3,171
515070.11111111124,2024-03-24T09:16:37.760Z,45.1367013,10.7998132,0.7998842314888321,12.579,12.27,3,171
515125.72222222236,2024-03-24T09:16:37.815Z,45.1366949,10.7998113,0.8678842314888371,12.726,12.58,3,171
515181.3333333335,2024-03-24T09:16:37.870Z,45.1366884,10.7998088,0.8468842314888363,12.907,12.73,3,171
515236.9444444446,2024-03-24T09:16:37.925Z,45.1366817,10.7998065,0.8878842314888331,13.075,12.91,3,171
515292.55555555574,2024-03-24T09:16:37.980Z,45.1366745,10.7998038,0.9518842314888332,13.458,13.08,3,171
515348.16666666686,2024-03-24T09:16:38.035Z,45.1366671,10.7998001,0.8998842314888336,13.946,13.46,3,171
515403.777777778,2024-03-24T09:16:38.090Z,45.1366595,10.7997957,0.9498842314888378,14.397,13.95,3,171
515459.3888888891,2024-03-24T09:16:38.145Z,45.1366518,10.7997933,1.1168842314888323,14.756,14.4,3,171
515515,2024-03-24T09:16:38.200Z,45.136645,10.7997919,1.3288842314888356,14.639,14.76,3,169
515567.6842105263,2024-03-24T09:16:38.255Z,45.1366384,10.7997904,1.4138842314888365,14.434,14.64,3,169
515620.3684210526,2024-03-24T09:16:38.310Z,45.1366316,10.7997883,1.533884231488834,14.415,14.43,3,169
515673.0526315789,2024-03-24T09:16:38.365Z,45.1366246,10.7997865,1.661884231488834,14.432,14.42,3,169
515725.73684210517,2024-03-24T09:16:38.420Z,45.1366177,10.7997845,1.8928842314888357,14.365,14.43,3,169
515778.42105263146,2024-03-24T09:16:38.475Z,45.1366105,10.7997821,2.1328842314888377,14.48,14.37,3,169
515831.10526315775,2024-03-24T09:16:38.530Z,45.1366033,10.7997797,2.482884231488832,14.56,14.48,3,169
515883.78947368404,2024-03-24T09:16:38.585Z,45.1365955,10.7997776,3.016884231488838,14.776,14.56,3,169
515936.47368421033,2024-03-24T09:16:38.640Z,45.1365877,10.799776,3.7858842314888363,14.867,14.78,3,169
515989.1578947366,2024-03-24T09:16:38.695Z,45.1365804,10.7997751,4.540884231488832,14.536,14.88,3,169
516041.8421052629,2024-03-24T09:16:38.750Z,45.1365731,10.7997729,5.0588842314888325,14.496,14.56,3,169
516094.5263157892,2024-03-24T09:16:38.805Z,45.1365653,10.7997704,5.586884231488838,14.784,14.53,3,169
516147.2105263155,2024-03-24T09:16:38.860Z,45.1365581,10.7997678,5.971884231488836,14.761,14.83,3,169
516199.8947368418,2024-03-24T09:16:38.915Z,45.136551,10.7997652,6.282884231488836,14.71,14.81,3,169
516252.5789473681,2024-03-24T09:16:38.970Z,45.136544,10.7997625,6.562884231488837,14.655,14.77,3,169
516305.26315789437,2024-03-24T09:16:39.025Z,45.1365372,10.7997597,6.768884231488833,14.563,14.72,3,169
516357.94736842066,2024-03-24T09:16:39.080Z,45.1365304,10.799757,6.932884231488835,14.467,14.63,3,169
516410.63157894695,2024-03-24T09:16:39.135Z,45.1365243,10.7997554,7.143884231488833,14.073,14.54,3,169
516463.31578947324,2024-03-24T09:16:39.190Z,45.1365181,10.7997533,7.260884231488838,13.881,14.15,3,169
516516,2024-03-24T09:16:39.245Z,45.136512,10.7997517,7.363884231488832,13.654,13.96,3,191
516571.6111111111,2024-03-24T09:16:39.300Z,45.1365062,10.7997505,7.493884231488835,13.312,13.73,3,191
516627.22222222225,2024-03-24T09:16:39.355Z,45.1364998,10.7997491,7.582884231488833,13.261,13.39,3,191
516682.8333333334,2024-03-24T09:16:39.410Z,45.1364934,10.7997474,7.6638842314888365,13.272,13.34,3,191
516738.4444444445,2024-03-24T09:16:39.465Z,45.1364869,10.7997455,7.743884231488835,13.269,13.35,3,191
516794.0555555556,2024-03-24T09:16:39.520Z,45.1364806,10.799744,7.779884231488836,13.202,13.35,3,191
516849.66666666674,2024-03-24T09:16:39.575Z,45.1364745,10.7997426,7.801884231488835,13.109,13.28,3,191
516905.27777777787,2024-03-24T09:16:39.630Z,45.1364684,10.799741,7.813884231488835,13.007,13.18,3,191
516960.888888889,2024-03-24T09:16:39.685Z,45.1364623,10.7997399,7.838884231488834,12.909,13.08,3,191
517016.5000000001,2024-03-24T09:16:39.740Z,45.1364564,10.799739,7.859884231488834,12.798,12.98,3,191
517072.11111111124,2024-03-24T09:16:39.795Z,45.1364503,10.7997382,7.870884231488837,12.753,12.87,3,191
517127.72222222236,2024-03-24T09:16:39.850Z,45.1364439,10.7997374,7.856884231488834,12.771,12.82,3,191
517183.3333333335,2024-03-24T09:16:39.905Z,45.1364374,10.7997368,7.807884231488835,12.86,12.83,3,191
517238.9444444446,2024-03-24T09:16:39.960Z,45.1364304,10.7997361,7.728884231488834,13.033,12.92,3,191
517294.55555555574,2024-03-24T09:16:40.015Z,45.1364233,10.7997358,7.615884231488835,13.215,13.08,3,191
517350.16666666686,2024-03-24T09:16:40.070Z,45.136417,10.799735,7.597884231488834,13.178,13.26,3,191
517405.777777778,2024-03-24T09:16:40.125Z,45.1364108,10.7997339,7.588884231488834,13.132,13.22,3,191
517461.3888888891,2024-03-24T09:16:40.180Z,45.1364048,10.7997328,7.586884231488838,13.051,13.17,3,191
517517,2024-03-24T09:16:40.235Z,45.1363986,10.7997314,7.591884231488834,13.055,13.09,3,206
517572.6111111111,2024-03-24T09:16:40.290Z,45.1363918,10.7997307,7.550884231488837,13.164,13.09,3,206
517628.22222222225,2024-03-24T09:16:40.345Z,45.1363851,10.7997301,7.549884231488832,13.22,13.2,3,206
517683.8333333334,2024-03-24T09:16:40.400Z,45.136378,10.7997285,7.498884231488837,13.434,13.25,3,206
517739.4444444445,2024-03-24T09:16:40.455Z,45.1363703,10.7997263,7.472884231488834,13.811,13.47,3,206
517795.0555555556,2024-03-24T09:16:40.510Z,45.1363625,10.7997242,7.462884231488836,14.179,13.84,3,206
517850.66666666674,2024-03-24T09:16:40.565Z,45.136355,10.799722,7.418884231488832,14.419,14.21,3,206
517906.27777777787,2024-03-24T09:16:40.620Z,45.136348,10.7997203,7.380884231488835,14.443,14.44,3,206
517961.888888889,2024-03-24T09:16:40.675Z,45.1363405,10.7997193,7.353884231488834,14.554,14.47,3,206
518017.5000000001,2024-03-24T09:16:40.730Z,45.136333,10.7997182,7.340884231488836,14.67,14.58,3,206
518073.11111111124,2024-03-24T09:16:40.785Z,45.1363257,10.7997166,7.332884231488833,14.76,14.69,3,206
518128.72222222236,2024-03-24T09:16:40.840Z,45.1363182,10.7997118,7.309884231488837,15.081,14.78,3,206
518184.3333333335,2024-03-24T09:16:40.895Z,45.1363099,10.7997077,7.2818842314888315,15.564,15.1,3,206
518239.9444444446,2024-03-24T09:16:40.950Z,45.1363014,10.799706,7.304884231488835,15.847,15.58,3,206
518295.55555555574,2024-03-24T09:16:41.005Z,45.1362926,10.7997035,7.266884231488838,16.259,15.86,3,206
518351.16666666686,2024-03-24T09:16:41.060Z,45.1362837,10.799701,7.178884231488837,16.66,16.27,3,206
518406.777777778,2024-03-24T09:16:41.115Z,45.1362739,10.7996986,6.975884231488834,17.264,16.67,3,206
518462.3888888891,2024-03-24T09:16:41.170Z,45.1362634,10.7996967,6.796884231488832,17.935,17.27,3,206
518518,2024-03-24T09:16:41.225Z,45.1362526,10.7996942,6.576884231488833,18.679,17.94,3,209
518570.6842105263,2024-03-24T09:16:41.280Z,45.1362419,10.7996919,6.427884231488832,19.267,18.68,3,209
518623.3684210526,2024-03-24T09:16:41.335Z,45.1362315,10.799689,6.265884231488833,19.701,19.27,3,209
518676.0526315789,2024-03-24T09:16:41.390Z,45.1362212,10.7996875,6.356884231488834,19.866,19.7,3,209
518728.73684210517,2024-03-24T09:16:41.445Z,45.1362111,10.7996861,6.445884231488833,19.964,19.87,3,209
518781.42105263146,2024-03-24T09:16:41.500Z,45.1362012,10.7996838,6.472884231488834,20.024,19.97,3,209
518834.10526315775,2024-03-24T09:16:41.555Z,45.136191,10.7996813,6.522884231488838,20.178,20.03,3,209
518886.78947368404,2024-03-24T09:16:41.610Z,45.1361814,10.7996787,6.584884231488836,20.112,20.18,3,209
518939.47368421033,2024-03-24T09:16:41.665Z,45.1361719,10.799676,6.605884231488837,19.998,20.12,3,209
518992.1578947366,2024-03-24T09:16:41.720Z,45.1361621,10.7996727,6.6398842314888356,20.11,20,3,209
519044.8421052629,2024-03-24T09:16:41.775Z,45.1361528,10.7996697,6.861884231488837,19.953,20.11,3,209
519097.5263157892,2024-03-24T09:16:41.830Z,45.136144,10.7996671,7.0958842314888315,19.617,19.96,3,209
519150.2105263155,2024-03-24T09:16:41.885Z,45.1361348,10.799664,7.215884231488836,19.521,19.62,3,209
519202.8947368418,2024-03-24T09:16:41.940Z,45.1361257,10.7996604,7.506884231488833,19.46,19.53,3,209
519255.5789473681,2024-03-24T09:16:41.995Z,45.1361169,10.7996571,7.609884231488834,19.277,19.47,3,209
519308.26315789437,2024-03-24T09:16:42.050Z,45.1361086,10.7996539,7.759884231488833,18.948,19.29,3,209
519360.94736842066,2024-03-24T09:16:42.105Z,45.1361002,10.7996505,7.851884231488832,18.755,18.96,3,209
519413.63157894695,2024-03-24T09:16:42.160Z,45.1360931,10.7996488,7.994884231488832,18.025,18.77,3,209
519466.31578947324,2024-03-24T09:16:42.215Z,45.1360853,10.7996466,8.007884231488838,17.682,18.04,3,209
519519,2024-03-24T09:16:42.270Z,45.1360766,10.7996441,7.9608842314888335,17.758,17.7,3,197
519574.6111111111,2024-03-24T09:16:42.325Z,45.1360684,10.7996416,7.941884231488835,17.654,17.77,3,197
519630.22222222225,2024-03-24T09:16:42.380Z,45.1360597,10.7996392,7.884884231488833,17.708,17.67,3,197
519685.8333333334,2024-03-24T09:16:42.435Z,45.1360513,10.7996369,7.839884231488838,17.648,17.72,3,197
519741.4444444445,2024-03-24T09:16:42.490Z,45.1360428,10.7996343,7.783884231488834,17.67,17.66,3,197
519797.0555555556,2024-03-24T09:16:42.545Z,45.1360348,10.7996305,7.560884231488835,17.613,17.68,3,197
519852.66666666674,2024-03-24T09:16:42.600Z,45.1360266,10.7996263,7.263884231488838,17.631,17.62,3,197
519908.27777777787,2024-03-24T09:16:42.655Z,45.1360184,10.7996224,7.009884231488833,17.66,17.64,3,197
519963.888888889,2024-03-24T09:16:42.710Z,45.1360104,10.7996185,6.738884231488832,17.614,17.66,3,197
520019.5000000001,2024-03-24T09:16:42.765Z,45.1360025,10.7996148,6.508884231488835,17.47,17.62,3,197
520075.11111111124,2024-03-24T09:16:42.820Z,45.1359942,10.7996115,6.385884231488838,17.501,17.47,3,197
520130.72222222236,2024-03-24T09:16:42.875Z,45.135986,10.7996085,6.277884231488834,17.474,17.5,3,197
520186.3333333335,2024-03-24T09:16:42.930Z,45.1359781,10.7996055,6.2108842314888335,17.365,17.47,3,197
520241.9444444446,2024-03-24T09:16:42.985Z,45.1359704,10.7996026,6.131884231488833,17.177,17.36,3,197
520297.55555555574,2024-03-24T09:16:43.040Z,45.1359629,10.7995988,6.0488842314888345,17.023,17.18,3,197
520353.16666666686,2024-03-24T09:16:43.095Z,45.1359552,10.7995949,5.965884231488836,16.951,17.02,3,197
520408.777777778,2024-03-24T09:16:43.150Z,45.1359479,10.799591,5.9068842314888315,16.743,16.95,3,197
520464.3888888891,2024-03-24T09:16:43.205Z,45.1359424,10.7995857,5.624884231488835,16.098,16.74,3,197
520520,2024-03-24T09:16:43.260Z,45.1359375,10.799582,5.318884231488838,15.25,16.1,3,199
520575.6111111111,2024-03-24T09:16:43.315Z,45.1359318,10.7995775,5.192884231488833,14.837,15.25,3,199
520631.22222222225,2024-03-24T09:16:43.370Z,45.135926,10.7995731,5.0218842314888334,14.559,14.84,3,199
520686.8333333334,2024-03-24T09:16:43.425Z,45.1359195,10.7995691,4.929884231488835,14.531,14.56,3,199
520742.4444444445,2024-03-24T09:16:43.480Z,45.135913,10.7995651,4.8258842314888355,14.513,14.53,3,199
520798.0555555556,2024-03-24T09:16:43.535Z,45.1359069,10.7995615,4.732884231488832,14.339,14.52,3,199
520853.66666666674,2024-03-24T09:16:43.590Z,45.1359007,10.7995577,4.637884231488833,14.25,14.34,3,199
520909.27777777787,2024-03-24T09:16:43.645Z,45.1358946,10.7995542,4.5858842314888335,14.119,14.25,3,199
520964.888888889,2024-03-24T09:16:43.700Z,45.135889,10.7995507,4.631884231488833,13.809,14.12,3,199
521020.5000000001,2024-03-24T09:16:43.755Z,45.1358837,10.7995471,4.635884231488838,13.457,13.81,3,199
521076.11111111124,2024-03-24T09:16:43.810Z,45.1358788,10.7995435,4.657884231488836,13.072,13.46,3,199
521131.72222222236,2024-03-24T09:16:43.865Z,45.1358732,10.79954,4.668884231488832,12.949,13.08,3,199
521187.3333333335,2024-03-24T09:16:43.920Z,45.135868,10.7995362,4.693884231488838,12.762,12.95,3,199
521242.9444444446,2024-03-24T09:16:43.975Z,45.1358632,10.7995315,4.699884231488838,12.572,12.77,3,199
521298.55555555574,2024-03-24T09:16:44.030Z,45.1358592,10.7995254,4.6128842314888345,12.288,12.57,3,199
521354.16666666686,2024-03-24T09:16:44.085Z,45.135855,10.7995201,4.537884231488832,12.096,12.29,3,199
521409.777777778,2024-03-24T09:16:44.140Z,45.1358506,10.7995156,4.500884231488833,11.923,12.1,3,199
521465.3888888891,2024-03-24T09:16:44.195Z,45.1358462,10.7995099,4.355884231488837,11.896,11.93,3,199
521521,2024-03-24T09:16:44.250Z,45.1358423,10.7995046,4.428884231488837,11.704,11.9,3,197
521576.6111111111,2024-03-24T09:16:44.305Z,45.1358386,10.7994979,4.483884231488837,11.675,11.71,3,197
521632.22222222225,2024-03-24T09:16:44.360Z,45.1358351,10.7994924,4.741884231488832,11.516,11.68,3,197
521687.8333333334,2024-03-24T09:16:44.415Z,45.1358317,10.7994873,4.833884231488838,11.286,11.52,3,197
521743.4444444445,2024-03-24T09:16:44.470Z,45.1358284,10.7994822,4.9408842314888375,11.059,11.29,3,197
521799.0555555556,2024-03-24T09:16:44.525Z,45.1358253,10.799477,5.037884231488832,10.869,11.06,3,197
521854.66666666674,2024-03-24T09:16:44.580Z,45.1358221,10.7994713,5.015884231488833,10.801,10.87,3,197
521910.27777777787,2024-03-24T09:16:44.635Z,45.1358189,10.7994659,4.935884231488835,10.69,10.8,3,197
521965.888888889,2024-03-24T09:16:44.690Z,45.1358164,10.7994606,4.878884231488833,10.421,10.69,3,197
522021.5000000001,2024-03-24T09:16:44.745Z,45.1358139,10.7994556,4.9608842314888335,10.108,10.42,3,197
522077.11111111124,2024-03-24T09:16:44.800Z,45.1358112,10.7994504,5.010884231488838,9.902,10.11,3,197
522132.72222222236,2024-03-24T09:16:44.855Z,45.1358095,10.7994443,4.777884231488834,9.742,9.9,3,197
522188.3333333335,2024-03-24T09:16:44.910Z,45.1358067,10.7994389,4.8528842314888365,9.656,9.74,3,197
522243.9444444446,2024-03-24T09:16:44.965Z,45.1358042,10.7994335,4.881884231488833,9.577,9.66,3,197
522299.55555555574,2024-03-24T09:16:45.020Z,45.1358017,10.7994277,4.759884231488833,9.605,9.58,3,197
522355.16666666686,2024-03-24T09:16:45.075Z,45.1357991,10.7994224,4.743884231488835,9.476,9.61,3,197
522410.777777778,2024-03-24T09:16:45.130Z,45.1357968,10.7994167,4.694884231488835,9.487,9.48,3,197
522466.3888888891,2024-03-24T09:16:45.185Z,45.135795,10.7994111,4.6468842314888334,9.367,9.49,3,197
522522,2024-03-24T09:16:45.240Z,45.1357943,10.7994047,4.5858842314888335,9.3,9.37,3,228
522577.6111111111,2024-03-24T09:16:45.295Z,45.135794,10.799399,4.494884231488832,9.049,9.3,3,228
522633.22222222225,2024-03-24T09:16:45.350Z,45.1357936,10.7993936,4.428884231488837,8.803,9.05,3,228
522688.8333333334,2024-03-24T09:16:45.405Z,45.1357947,10.799388,4.231884231488834,8.599,8.81,3,228
522744.4444444445,2024-03-24T09:16:45.460Z,45.1357946,10.7993829,4.225884231488834,8.372,8.61,3,228
522800.0555555556,2024-03-24T09:16:45.515Z,45.1357946,10.7993787,4.591884231488834,7.973,8.38,3,228
522855.66666666674,2024-03-24T09:16:45.570Z,45.1357951,10.7993749,4.779884231488836,7.463,7.46,3,228
522911.27777777787,2024-03-24T09:16:45.625Z,45.1357948,10.7993698,4.715884231488836,7.432,7.46,3,228
522966.888888889,2024-03-24T09:16:45.680Z,45.1357951,10.7993655,4.7478842314888325,7.177,7.43,3,228
523022.5000000001,2024-03-24T09:16:45.735Z,45.1357955,10.7993612,4.757884231488838,6.977,7.18,3,228
523078.11111111124,2024-03-24T09:16:45.790Z,45.1357962,10.7993568,4.790884231488832,6.865,6.98,3,228
523133.72222222236,2024-03-24T09:16:45.845Z,45.1357972,10.7993525,4.691884231488835,6.739,6.87,3,228
523189.3333333335,2024-03-24T09:16:45.900Z,45.1357978,10.799348,4.6028842314888365,6.705,6.74,3,228
523244.9444444446,2024-03-24T09:16:45.955Z,45.1357986,10.7993435,4.615884231488835,6.719,6.71,3,228
523300.55555555574,2024-03-24T09:16:46.010Z,45.1357995,10.7993388,4.594884231488834,6.787,6.72,3,228
523356.16666666686,2024-03-24T09:16:46.065Z,45.1358008,10.7993345,4.553884231488837,6.712,6.79,3,228
523411.777777778,2024-03-24T09:16:46.120Z,45.1358024,10.7993303,4.485884231488832,6.658,6.72,3,228
523467.3888888891,2024-03-24T09:16:46.175Z,45.1358041,10.7993261,4.449884231488838,6.606,6.66,3,228
523523,2024-03-24T09:16:46.230Z,45.1358065,10.7993212,4.320884231488833,6.842,6.61,3,184
523578.6111111111,2024-03-24T09:16:46.285Z,45.1358105,10.7993162,4.082884231488833,7.179,6.85,3,184
523634.22222222225,2024-03-24T09:16:46.340Z,45.135813,10.7993108,3.9638842314888336,7.521,7.19,3,184
523689.8333333334,2024-03-24T09:16:46.395Z,45.1358149,10.7993054,3.928884231488837,7.754,7.53,3,184
523745.4444444445,2024-03-24T09:16:46.450Z,45.1358175,10.7992996,3.8198842314888353,8.094,7.76,3,184
523801.0555555556,2024-03-24T09:16:46.505Z,45.1358201,10.7992933,3.638884231488838,8.53,8.1,3,184
523856.66666666674,2024-03-24T09:16:46.560Z,45.1358219,10.7992875,3.681884231488837,8.716,8.54,3,184
523912.27777777787,2024-03-24T09:16:46.615Z,45.1358244,10.7992826,3.742884231488837,8.674,8.73,3,184
523967.888888889,2024-03-24T09:16:46.670Z,45.1358274,10.7992777,3.6668842314888366,8.743,8.68,3,184
524023.5000000001,2024-03-24T09:16:46.725Z,45.1358309,10.7992727,3.485884231488832,8.873,8.75,3,184
524079.11111111124,2024-03-24T09:16:46.780Z,45.1358342,10.7992672,3.3558842314888366,9.083,8.88,3,184
524134.72222222236,2024-03-24T09:16:46.835Z,45.1358374,10.7992615,3.2108842314888335,9.326,9.1,3,184
524190.3333333335,2024-03-24T09:16:46.890Z,45.1358409,10.7992556,3.050884231488837,9.612,9.34,3,184
524245.9444444446,2024-03-24T09:16:46.945Z,45.1358441,10.79925,3.1098842314888344,9.767,9.63,3,184
524301.5555555557,2024-03-24T09:16:47.000Z,45.1358473,10.7992443,3.1978842314888354,9.93,9.78,3,184
524357.1666666669,2024-03-24T09:16:47.055Z,45.1358506,10.7992386,3.310884231488835,10.073,9.94,3,184
524412.777777778,2024-03-24T09:16:47.110Z,45.1358539,10.7992326,3.458884231488838,10.301,10.08,3,184
524468.3888888891,2024-03-24T09:16:47.165Z,45.1358586,10.7992258,3.8768842314888374,10.994,10.31,3,184
524524,2024-03-24T09:16:47.220Z,45.1358619,10.7992189,4.071884231488838,11.273,11,3,184
524579.6111111111,2024-03-24T09:16:47.275Z,45.1358658,10.799213,4.091884231488834,11.296,11.28,3,184
524635.2222222222,2024-03-24T09:16:47.330Z,45.1358699,10.7992074,4.057884231488835,11.221,11.3,3,184
524690.8333333334,2024-03-24T09:16:47.385Z,45.1358735,10.7992012,4.008884231488835,11.236,11.22,3,184
524746.4444444445,2024-03-24T09:16:47.440Z,45.1358772,10.7991948,3.989884231488837,11.359,11.24,3,184
524802.0555555556,2024-03-24T09:16:47.495Z,45.13588,10.7991888,3.881884231488833,11.173,11.36,3,184
524857.6666666667,2024-03-24T09:16:47.550Z,45.1358841,10.7991822,3.7118842314888383,11.351,11.18,3,184
524913.2777777779,2024-03-24T09:16:47.605Z,45.1358895,10.7991761,3.867884231488837,11.651,11.36,3,184
